"State" "Account.Length" "Area.Code" "Phone" "Int.l.Plan" "VMail.Plan" "VMail.Message" "Day.Mins" "Day.Calls" "Day.Charge" "Eve.Mins" "Eve.Calls" "Eve.Charge" "Night.Mins" "Night.Calls" "Night.Charge" "Intl.Mins" "Intl.Calls" "Intl.Charge" "CustServ.Calls" "Churn."
"OR" 135 415 "377-1293" "no" "no" 0 263.8 66 44.85 251.3 116 21.36 200.1 112 9 8.4 2 2.27 5 "False."
"OR" 12 415 "378-4179" "no" "no" 0 204.6 98 34.78 212.5 90 18.06 182.1 95 8.19 9.8 7 2.65 2 "False."
"OR" 33 415 "380-2558" "no" "yes" 29 157.4 99 26.76 117.9 80 10.02 279.2 79 12.56 13.9 11 3.75 4 "True."
"OR" 190 415 "386-8984" "no" "no" 0 142.9 96 24.29 177.9 96 15.12 113.3 117 5.1 6.6 4 1.78 0 "False."
"OR" 61 415 "388-8282" "no" "no" 0 234.2 76 39.81 216.7 108 18.42 130.6 122 5.88 13.9 2 3.75 1 "False."
"OR" 80 415 "391-8087" "no" "no" 0 161.1 99 27.39 198.8 81 16.9 228.4 116 10.28 10.6 4 2.86 1 "False."
"OR" 142 510 "392-1105" "no" "yes" 22 224.4 114 38.15 146 106 12.41 241.4 98 10.86 8.8 2 2.38 1 "False."
"OR" 103 510 "394-2560" "yes" "no" 0 171.7 78 29.19 144.5 86 12.28 157.9 106 7.11 6.8 3 1.84 3 "False."
"OR" 148 415 "394-3791" "no" "no" 0 86.3 134 14.67 246.6 92 20.96 251.6 91 11.32 11.3 4 3.05 1 "False."
"OR" 112 510 "396-6462" "no" "no" 0 206.2 122 35.05 164.5 94 13.98 140.3 101 6.31 12.6 7 3.4 3 "False."
"OR" 65 415 "397-5060" "no" "no" 0 116.8 87 19.86 178.9 93 15.21 182.4 150 8.21 14.1 2 3.81 1 "False."
"OR" 53 408 "400-8375" "no" "no" 0 261.2 119 44.4 250.8 105 21.32 176 112 7.92 9.8 2 2.65 0 "False."
"OR" 48 415 "405-9217" "no" "no" 0 190.4 92 32.37 317.5 85 26.99 133.4 113 6 8.3 4 2.24 2 "False."
"OR" 81 415 "406-4100" "no" "no" 0 324.7 48 55.2 236.4 82 20.09 187.6 78 8.44 13.1 5 3.54 0 "True."
"OR" 165 415 "409-8453" "no" "yes" 33 111.6 140 18.97 213.3 111 18.13 267.6 115 12.04 16 3 4.32 0 "False."
"OR" 77 510 "409-8814" "no" "no" 0 233.8 104 39.75 266.5 94 22.65 212.7 104 9.57 7.6 3 2.05 2 "False."
"OR" 155 408 "414-4741" "no" "yes" 30 128.5 86 21.85 188.4 91 16.01 254.4 85 11.45 6.8 6 1.84 1 "False."
"OR" 97 415 "417-2774" "no" "no" 0 146 121 24.82 203 141 17.26 151.8 120 6.83 13.3 2 3.59 1 "False."
"PA" 82 415 "333-5609" "no" "yes" 24 155.2 131 26.38 244.5 106 20.78 122.4 68 5.51 10.7 3 2.89 1 "False."
"PA" 140 408 "336-7143" "no" "no" 0 112.8 89 19.18 156.7 65 13.32 249.6 85 11.23 16.3 6 4.4 0 "False."
"PA" 53 415 "340-3011" "no" "no" 0 205.1 86 34.87 160.5 95 13.64 149.5 142 6.73 10.7 2 2.89 3 "False."
"PA" 142 510 "340-6221" "no" "yes" 40 230.7 101 39.22 256.8 88 21.83 263.9 92 11.88 6.4 3 1.73 1 "False."
"PA" 61 408 "343-1347" "no" "yes" 40 105 78 17.85 180.6 100 15.35 174.1 115 7.83 10.2 2 2.75 2 "False."
"PA" 112 510 "352-9017" "no" "no" 0 217.1 76 36.91 205.2 100 17.44 185.7 91 8.36 9.4 3 2.54 2 "False."
"PA" 136 408 "357-4573" "no" "no" 0 102.1 75 17.36 219.5 97 18.66 73.7 92 3.32 9.8 5 2.65 0 "False."
"PA" 96 510 "359-1441" "no" "no" 0 179.5 125 30.52 162.3 139 13.8 264.5 133 11.9 6.6 2 1.78 1 "False."
"PA" 122 415 "361-5225" "no" "no" 0 35.1 62 5.97 180.8 89 15.37 251.6 58 11.32 12.7 2 3.43 1 "False."
"PA" 129 510 "364-5126" "no" "yes" 32 211 99 35.87 155.1 89 13.18 234.8 96 10.57 11.4 5 3.08 1 "False."
"PA" 65 415 "382-9138" "no" "yes" 23 224.2 106 38.11 189.6 100 16.12 222.8 75 10.03 9.8 4 2.65 0 "False."
"PA" 69 415 "395-6149" "no" "no" 0 143.6 88 24.41 141.8 86 12.05 194 83 8.73 10.8 5 2.92 3 "False."
"PA" 104 415 "396-1800" "no" "no" 0 144.5 107 24.57 180.5 85 15.34 226 94 10.17 17 6 4.59 2 "False."
"PA" 106 408 "403-9167" "yes" "no" 0 133.7 45 22.73 187.8 107 15.96 181.9 89 8.19 10.7 2 2.89 1 "True."
"PA" 85 408 "405-9573" "no" "no" 0 144.4 88 24.55 264.6 105 22.49 185.4 94 8.34 9.9 3 2.67 1 "False."
"PA" 92 415 "409-2917" "yes" "no" 0 255.8 125 43.49 142.7 111 12.13 181.2 101 8.15 11.7 3 3.16 0 "False."
"PA" 101 415 "410-3390" "no" "no" 0 206.6 105 35.12 224.9 117 19.12 249.9 100 11.25 14.6 3 3.94 0 "False."
"PA" 171 415 "416-1557" "no" "yes" 25 223.2 77 37.94 183.2 118 15.57 150.8 90 6.79 10.2 3 2.75 3 "False."
"PA" 176 415 "422-5264" "no" "no" 0 169.5 151 28.82 112.9 84 9.6 56.6 99 2.55 8.7 4 2.35 0 "False."
"RI" 28 510 "328-8230" "no" "no" 0 180.8 109 30.74 288.8 58 24.55 191.9 91 8.64 14.1 6 3.81 2 "False."
"RI" 127 510 "331-8462" "no" "no" 0 96 117 16.32 177 68 15.05 162.2 127 7.3 9.7 4 2.62 3 "False."
"RI" 143 408 "332-2889" "no" "no" 0 167.8 72 28.53 211 99 17.94 153.5 109 6.91 10.5 6 2.84 4 "False."
"RI" 80 510 "332-8764" "no" "no" 0 202.4 118 34.41 260.2 67 22.12 177.4 112 7.98 9.2 5 2.48 3 "False."
"RI" 75 415 "333-9826" "no" "no" 0 122.8 89 20.88 211.3 104 17.96 261.4 91 11.76 10.7 2 2.89 2 "False."
"RI" 95 510 "339-4317" "no" "yes" 27 129.5 106 22.02 248.9 90 21.16 268 115 12.06 11.9 3 3.21 1 "False."
"RI" 76 415 "343-4516" "no" "no" 0 171.1 78 29.09 257.2 83 21.86 91.6 92 4.12 16.2 3 4.37 1 "False."
"RI" 74 415 "344-9403" "no" "no" 0 187.7 127 31.91 163.4 148 13.89 196 94 8.82 9.1 5 2.46 0 "False."
"RI" 123 510 "348-8711" "no" "yes" 23 245 88 41.65 265 105 22.53 239.7 108 10.79 14.9 3 4.02 2 "False."
"RI" 133 510 "349-4369" "yes" "no" 0 127.3 108 21.64 251.3 81 21.36 135 88 6.08 10.3 3 2.78 1 "False."
"RI" 111 415 "351-2535" "no" "no" 0 229.4 107 39 214.1 99 18.2 289.6 95 13.03 10.4 6 2.81 4 "False."
"RI" 131 415 "360-1776" "no" "no" 0 112.8 133 19.18 199.4 116 16.95 142.7 105 6.42 10.1 5 2.73 0 "False."
"RI" 115 408 "360-3525" "no" "no" 0 147.9 109 25.14 228.4 117 19.41 299.7 90 13.49 9.6 9 2.59 3 "False."
"RI" 158 510 "365-5886" "no" "no" 0 220.9 129 37.55 242.2 108 20.59 233.3 75 10.5 6.4 5 1.73 0 "False."
"RI" 73 415 "366-6248" "no" "no" 0 241.7 115 41.09 168.5 133 14.32 169.8 122 7.64 11.1 2 3 2 "False."
"RI" 145 408 "366-6730" "no" "yes" 43 257.7 97 43.81 162.1 95 13.78 286.9 86 12.91 11.1 4 3 2 "False."
"RI" 129 415 "366-7360" "no" "yes" 33 119.6 104 20.33 278.7 88 23.69 263.4 175 11.85 5.9 2 1.59 2 "False."
"RI" 180 415 "366-7616" "no" "no" 0 143.3 134 24.36 180.5 113 15.34 184.2 87 8.29 10.1 4 2.73 1 "False."
"RI" 65 415 "368-5612" "no" "yes" 29 215.5 129 36.64 161.9 77 13.76 128.3 91 5.77 8.8 5 2.38 2 "False."
"RI" 129 415 "369-5222" "no" "no" 0 139.5 119 23.72 289.3 105 24.59 129.4 97 5.82 13.1 8 3.54 0 "False."
"RI" 117 408 "370-5042" "no" "yes" 13 207.6 65 35.29 152.7 77 12.98 232.8 95 10.48 9.7 3 2.62 1 "False."
"RI" 120 415 "377-5441" "no" "yes" 23 221.9 114 37.72 254.7 84 21.65 250.5 117 11.27 7.2 5 1.94 2 "False."
"RI" 85 415 "381-2460" "yes" "no" 0 197.2 97 33.52 211.7 115 17.99 210.1 133 9.45 8.3 4 2.24 4 "False."
"RI" 56 415 "383-6293" "no" "no" 0 226 112 38.42 248.5 118 21.12 140.5 142 6.32 6.9 11 1.86 1 "False."
"RI" 65 415 "385-9744" "no" "no" 0 111 51 18.87 219.8 84 18.68 202 89 9.09 4.4 14 1.19 1 "False."
"RI" 99 510 "386-3671" "no" "no" 0 217.2 112 36.92 246.7 89 20.97 226.1 89 10.17 15.8 7 4.27 3 "False."
"RI" 75 415 "387-8201" "no" "no" 0 190.5 91 32.39 178.4 75 15.16 162.4 113 7.31 13.1 5 3.54 1 "False."
"RI" 127 415 "400-1280" "no" "yes" 27 140.1 59 23.82 223.4 111 18.99 257.9 73 11.61 3.8 10 1.03 1 "False."
"RI" 95 408 "410-4882" "no" "no" 0 160 133 27.2 215.3 98 18.3 188.9 87 8.5 9.1 4 2.46 0 "False."
"RI" 138 510 "411-6823" "yes" "no" 0 286.2 61 48.65 187.2 60 15.91 146.2 114 6.58 11 4 2.97 2 "False."
"RI" 114 510 "411-9554" "no" "yes" 28 225.8 94 38.39 193 117 16.41 232.4 100 10.46 8.4 9 2.27 4 "False."
"RI" 116 510 "412-3527" "no" "no" 0 137.4 126 23.36 120 94 10.2 130.3 64 5.86 12.4 2 3.35 3 "False."
"RI" 134 415 "413-1789" "no" "no" 0 141.7 95 24.09 205.6 101 17.48 218.5 60 9.83 8.8 6 2.38 0 "False."
"RI" 89 415 "414-1537" "no" "yes" 24 97.8 98 16.63 207.2 67 17.61 214.5 126 9.65 5.9 2 1.59 0 "False."
"RI" 150 415 "415-8151" "no" "yes" 29 209.9 77 35.68 158 52 13.43 141.9 113 6.39 6.6 1 1.78 0 "False."
"RI" 106 510 "417-4826" "yes" "no" 0 204 84 34.68 168.5 61 14.32 164 102 7.38 13.3 3 3.59 3 "True."
"RI" 103 510 "420-6324" "yes" "no" 0 255.9 128 43.5 140.9 92 11.98 308.9 130 13.9 12.1 2 3.27 1 "False."
"RI" 87 510 "421-7214" "yes" "no" 0 134.2 80 22.81 165 71 14.03 173.1 102 7.79 10.7 5 2.89 0 "False."
"SC" 99 415 "329-2204" "no" "yes" 33 179.1 93 30.45 238.3 102 20.26 165.7 96 7.46 10.6 1 2.86 2 "False."
"SC" 212 415 "336-8343" "no" "no" 0 226 127 38.42 304.6 83 25.89 181.2 132 8.15 12.6 4 3.4 2 "False."
"SC" 101 415 "345-4589" "no" "no" 0 158.4 92 26.93 188 117 15.98 219.7 125 9.89 13.5 4 3.65 4 "True."
"SC" 140 510 "347-9769" "no" "yes" 28 157.1 77 26.71 172.4 97 14.65 184.5 94 8.3 11.1 9 3 1 "False."
"SC" 88 408 "348-6057" "no" "no" 0 153.5 94 26.1 251.7 118 21.39 182.2 99 8.2 8.5 6 2.3 1 "False."
"SC" 64 510 "349-6567" "no" "yes" 37 154.6 92 26.28 83.4 103 7.09 165.9 99 7.47 13.3 3 3.59 1 "False."
"SC" 1 415 "356-8621" "no" "yes" 26 146.6 68 24.92 172.8 67 14.69 173.8 113 7.82 10 2 2.7 1 "False."
"SC" 36 408 "359-5091" "no" "yes" 43 29.9 123 5.08 129.1 117 10.97 325.9 105 14.67 8.6 6 2.32 2 "False."
"SC" 78 415 "360-3126" "no" "no" 0 109.5 105 18.62 286.1 90 24.32 247.6 113 11.14 4.9 9 1.32 1 "False."
"SC" 114 510 "364-9425" "no" "yes" 4 141.3 96 24.02 230.4 88 19.58 223.7 85 10.07 9.4 3 2.54 3 "False."
"SC" 107 415 "368-5165" "no" "no" 0 206.9 79 35.17 262.4 117 22.3 149.3 69 6.72 10.7 3 2.89 0 "False."
"SC" 77 510 "369-7017" "no" "yes" 28 135.9 117 23.1 244.5 102 20.78 207.5 74 9.34 11.5 3 3.11 4 "True."
"SC" 149 415 "370-8676" "no" "yes" 20 147.8 132 25.13 276.8 94 23.53 149.9 110 6.75 10.2 6 2.75 0 "False."
"SC" 93 415 "372-4835" "no" "no" 0 190.2 68 32.33 262.2 64 22.29 130 92 5.85 8.8 4 2.38 0 "False."
"SC" 78 510 "377-8608" "no" "no" 0 168.3 110 28.61 221.2 73 18.8 241 136 10.85 12.5 1 3.38 1 "False."
"SC" 209 510 "388-7540" "no" "no" 0 255.1 124 43.37 230.6 110 19.6 218 69 9.81 8.5 5 2.3 3 "False."
"SC" 104 415 "391-1783" "no" "no" 0 109.1 141 18.55 187.1 140 15.9 216.6 100 9.75 10 4 2.7 3 "False."
"SC" 108 510 "393-7522" "no" "no" 0 187.4 101 31.86 199.9 126 16.99 216.1 107 9.72 12.6 8 3.4 1 "False."
"SC" 88 510 "394-8402" "no" "no" 0 73.3 86 12.46 161.4 82 13.72 239.6 76 10.78 8.2 3 2.21 4 "True."
"SC" 130 415 "396-4410" "no" "no" 0 212.8 102 36.18 189.8 137 16.13 170.1 105 7.65 10.6 4 2.86 0 "False."
"SC" 152 408 "397-9933" "no" "no" 0 140.5 92 23.89 186.8 96 15.88 227 89 10.22 9.5 5 2.57 2 "False."
"SC" 108 415 "399-6233" "no" "no" 0 112 105 19.04 193.7 110 16.46 208.9 93 9.4 4.1 4 1.11 4 "True."
"SC" 78 415 "403-8915" "no" "yes" 21 160.6 85 27.3 223.1 79 18.96 124 92 5.58 9.5 1 2.57 2 "False."
"SC" 181 408 "406-6304" "no" "no" 0 229.9 130 39.08 144.4 93 12.27 262.4 110 11.81 14.2 4 3.83 2 "False."
"SC" 111 510 "407-3949" "no" "no" 0 78.3 119 13.31 198.2 94 16.85 248.5 94 11.18 12.1 4 3.27 1 "False."
"SC" 90 408 "407-6748" "no" "yes" 29 150.1 109 25.52 264.7 103 22.5 178.4 97 8.03 5.8 4 1.57 1 "False."
"SC" 112 415 "408-5601" "no" "yes" 31 225.2 89 38.28 256.8 117 21.83 249.7 87 11.24 11.5 1 3.11 4 "False."
"SC" 72 415 "415-2641" "no" "no" 0 207.8 92 35.33 195.7 110 16.63 184.8 124 8.32 13.1 4 3.54 0 "False."
"SC" 41 408 "417-6906" "no" "no" 0 237.8 92 40.43 223.5 155 19 217.4 90 9.78 10.2 6 2.75 2 "False."
"SC" 111 415 "418-8969" "no" "yes" 21 127.1 94 21.61 228.3 116 19.41 166.7 108 7.5 7.1 3 1.92 1 "False."
"SD" 91 510 "327-3850" "no" "no" 0 149 115 25.33 245.3 105 20.85 260 94 11.7 8.3 3 2.24 0 "False."
"SD" 139 510 "331-9149" "no" "no" 0 196 135 33.32 186 146 15.81 153 92 6.89 9.8 1 2.65 3 "False."
"SD" 75 408 "335-3681" "no" "no" 0 147.5 110 25.08 191.7 97 16.29 135 68 6.08 16.4 3 4.43 2 "False."
"SD" 131 510 "347-1473" "no" "no" 0 187.9 110 31.94 200.5 101 17.04 202.6 125 9.12 10.2 11 2.75 2 "False."
"SD" 65 408 "348-7484" "no" "yes" 31 282.3 70 47.99 152 89 12.92 225.5 93 10.15 12 4 3.24 1 "False."
"SD" 138 510 "350-6473" "no" "no" 0 127.1 102 21.61 247.7 106 21.05 207.7 75 9.35 5 3 1.35 3 "False."
"SD" 114 415 "351-7369" "no" "yes" 36 309.9 90 52.68 200.3 89 17.03 183.5 105 8.26 14.2 2 3.83 1 "True."
"SD" 30 415 "354-8088" "no" "no" 0 247.4 107 42.06 175.9 76 14.95 287.4 90 12.93 11.3 2 3.05 0 "False."
"SD" 110 408 "357-4078" "no" "yes" 40 202.6 103 34.44 118.8 128 10.1 234.9 98 10.57 9 9 2.43 2 "False."
"SD" 91 415 "357-5696" "no" "no" 0 153 123 26.01 141.1 127 11.99 171.5 76 7.72 10.3 15 2.78 1 "False."
"SD" 27 510 "359-3423" "no" "no" 0 226.3 95 38.47 274.3 109 23.32 242.7 119 10.92 8.2 3 2.21 2 "False."
"SD" 87 510 "363-3818" "no" "no" 0 184.5 81 31.37 172 103 14.62 183.4 96 8.25 13.7 3 3.7 3 "False."
"SD" 116 415 "365-5629" "no" "no" 0 63.7 101 10.83 195.8 95 16.64 210.1 87 9.45 10 6 2.7 1 "False."
"SD" 168 415 "369-6204" "no" "yes" 22 175.9 70 29.9 211.7 105 17.99 174.5 81 7.85 7.3 5 1.97 2 "False."
"SD" 137 510 "373-5732" "no" "no" 0 242.1 118 41.16 191 93 16.24 218.6 50 9.84 14.7 2 3.97 3 "False."
"SD" 27 408 "378-4557" "no" "no" 0 236.7 110 40.24 231.9 92 19.71 164.7 85 7.41 12.7 6 3.43 1 "False."
"SD" 163 415 "379-7290" "yes" "no" 0 197.2 90 33.52 188.5 113 16.02 211.1 94 9.5 7.8 8 2.11 1 "False."
"SD" 126 415 "386-1548" "no" "yes" 23 114.3 102 19.43 190.3 103 16.18 240.4 111 10.82 12.6 7 3.4 3 "False."
"SD" 114 415 "386-3823" "no" "yes" 25 129 77 21.93 290 110 24.65 177.1 110 7.97 11.6 5 3.13 1 "False."
"SD" 55 415 "390-3761" "no" "no" 0 245.5 130 41.74 192.7 54 16.38 141.7 83 6.38 9.1 4 2.46 1 "False."
"SD" 108 415 "390-9986" "no" "no" 0 240.2 78 40.83 230.3 109 19.58 217 83 9.76 5.2 1 1.4 2 "False."
"SD" 98 415 "392-2555" "no" "no" 0 0 0 0 159.6 130 13.57 167.1 88 7.52 6.8 1 1.84 4 "True."
"SD" 34 408 "392-5716" "no" "no" 0 180.6 65 30.7 280.4 99 23.83 292.4 105 13.16 5 3 1.35 1 "False."
"SD" 116 408 "393-3535" "no" "no" 0 167.8 119 28.53 142 123 12.07 190.7 128 8.58 7.3 4 1.97 2 "False."
"SD" 125 510 "393-9677" "no" "yes" 34 268.4 112 45.63 222.2 108 18.89 117.6 102 5.29 10.3 3 2.78 0 "True."
"SD" 78 408 "394-3171" "no" "no" 0 163.6 88 27.81 283.4 93 24.09 262.1 108 11.79 8.6 9 2.32 0 "False."
"SD" 119 510 "402-1668" "no" "no" 0 94.2 108 16.01 264.1 100 22.45 203.7 79 9.17 7.3 3 1.97 1 "False."
"SD" 125 415 "404-9754" "no" "no" 0 163.8 73 27.85 255.6 85 21.73 192.9 95 8.68 15.7 4 4.24 0 "False."
"SD" 113 415 "406-4560" "yes" "no" 0 204.3 82 34.73 188.8 115 16.05 139.4 97 6.27 9.2 7 2.48 1 "False."
"SD" 95 408 "406-4840" "no" "yes" 20 165.7 78 28.17 215.6 94 18.33 243.3 91 10.95 9.8 6 2.65 0 "False."
"SD" 122 415 "406-7737" "yes" "yes" 40 216.4 80 36.79 249.7 90 21.22 185.9 99 8.37 12.7 4 3.43 1 "False."
"SD" 93 510 "408-4836" "no" "no" 0 328.1 106 55.78 151.7 89 12.89 303.5 114 13.66 8.7 3 2.35 1 "True."
"SD" 145 408 "412-1194" "no" "yes" 24 147.5 90 25.08 175.7 108 14.93 252.1 102 11.34 15.6 3 4.21 2 "False."
"SD" 103 510 "412-7278" "no" "no" 0 206.5 125 35.11 180.2 113 15.32 220.6 95 9.93 12.2 4 3.29 3 "False."
"SD" 128 510 "413-9269" "yes" "yes" 32 223.5 81 38 188.8 74 16.05 154.9 101 6.97 9.4 2 2.54 2 "False."
"TN" 88 415 "332-3617" "no" "no" 0 181.5 116 30.86 187 119 15.9 220.3 96 9.91 10.5 7 2.84 1 "False."
"TN" 78 415 "332-6934" "no" "no" 0 149.7 119 25.45 182.2 115 15.49 261.5 126 11.77 9.7 8 2.62 0 "False."
"TN" 1 415 "335-5591" "no" "no" 0 196.1 107 33.34 296.5 82 25.2 211.5 91 9.52 7 2 1.89 1 "False."
"TN" 127 408 "336-1090" "no" "yes" 22 166 114 28.22 174.5 103 14.83 244.9 68 11.02 10.2 6 2.75 1 "False."
"TN" 112 415 "339-6477" "no" "no" 0 272.5 119 46.33 226.1 94 19.22 159.1 94 7.16 16.4 5 4.43 3 "True."
"TN" 196 415 "340-8291" "no" "no" 0 133.1 80 22.63 206.5 120 17.55 221.6 96 9.97 10.3 8 2.78 1 "False."
"TN" 72 408 "348-2009" "no" "no" 0 147 79 24.99 162.3 103 13.8 162.9 80 7.33 10.5 4 2.84 1 "False."
"TN" 108 408 "352-1127" "no" "yes" 15 165.1 85 28.07 267 93 22.7 250.7 114 11.28 10.9 4 2.94 1 "False."
"TN" 68 415 "356-1582" "no" "no" 0 178.7 61 30.38 252.3 84 21.45 255.7 76 11.51 8.4 4 2.27 1 "False."
"TN" 69 510 "358-1912" "no" "no" 0 195.3 70 33.2 216.7 108 18.42 259.9 119 11.7 12.5 4 3.38 3 "False."
"TN" 39 408 "364-8731" "no" "no" 0 187.2 110 31.82 114.7 116 9.75 104.7 83 4.71 13.2 5 3.56 1 "False."
"TN" 95 510 "365-7784" "no" "no" 0 174 57 29.58 281.1 118 23.89 197.2 94 8.87 9.7 2 2.62 0 "False."
"TN" 105 510 "366-2622" "no" "no" 0 119.3 82 20.28 185.1 111 15.73 157 74 7.07 10.9 4 2.94 2 "False."
"TN" 94 408 "368-3117" "yes" "no" 0 170.1 113 28.92 271.8 94 23.1 110.7 78 4.98 8.7 4 2.35 1 "False."
"TN" 63 415 "374-6217" "no" "no" 0 164.5 75 27.97 147.9 118 12.57 252.7 97 11.37 11.2 2 3.02 0 "False."
"TN" 98 415 "376-9249" "no" "yes" 22 278.3 89 47.31 93.4 143 7.94 107.6 42 4.84 9.7 5 2.62 0 "False."
"TN" 110 415 "391-5516" "no" "no" 0 227.7 88 38.71 170 96 14.45 128.7 57 5.79 11.7 5 3.16 1 "False."
"TN" 70 510 "395-4757" "no" "no" 0 126.3 99 21.47 141.6 106 12.04 255.9 96 11.52 9.6 2 2.59 0 "False."
"TN" 59 415 "399-5564" "no" "no" 0 160.9 95 27.35 251.2 65 21.35 273.4 97 12.3 5 5 1.35 3 "False."
"TN" 3 415 "400-4713" "no" "no" 0 185 120 31.45 203.7 129 17.31 170.5 89 7.67 14.1 3 3.81 3 "False."
"TN" 130 408 "401-2581" "no" "no" 0 127 102 21.59 206.9 107 17.59 231.7 99 10.43 6.1 6 1.65 0 "False."
"TN" 67 415 "414-9717" "no" "no" 0 179.8 125 30.57 173.2 86 14.72 272.8 97 12.28 10.9 4 2.94 0 "False."
"TN" 123 415 "415-3016" "no" "yes" 34 305.2 80 51.88 156.5 109 13.3 280 81 12.6 13.2 7 3.56 1 "True."
"TN" 148 415 "419-5501" "no" "yes" 36 77.6 141 13.19 207 60 17.6 255.7 115 11.51 10.9 2 2.94 1 "False."
"TX" 79 415 "330-8142" "no" "no" 0 144 90 24.48 135.8 91 11.54 212.4 129 9.56 13 4 3.51 1 "False."
"TX" 112 415 "345-9168" "no" "no" 0 214.8 112 36.52 209.7 104 17.82 164.4 97 7.4 9.4 5 2.54 3 "False."
"TX" 121 415 "348-8464" "no" "no" 0 86.1 100 14.64 259.8 113 22.08 148 79 6.66 9.1 9 2.46 2 "False."
"TX" 145 415 "351-4288" "no" "no" 0 187.9 110 31.94 197 117 16.75 167 108 7.52 4.8 4 1.3 2 "False."
"TX" 97 510 "351-6384" "no" "no" 0 144.2 91 24.51 226.7 137 19.27 144.6 72 6.51 13.8 4 3.73 3 "False."
"TX" 90 415 "355-9366" "yes" "yes" 26 169 104 28.73 188.8 104 16.05 213.3 76 9.6 13.3 3 3.59 0 "True."
"TX" 130 415 "359-5461" "no" "no" 0 176.9 109 30.07 90.7 104 7.71 238 69 10.71 9.5 2 2.57 1 "False."
"TX" 119 510 "361-2349" "no" "no" 0 81.9 75 13.92 253.8 114 21.57 213.1 125 9.59 8.9 1 2.4 2 "False."
"TX" 52 415 "364-9904" "no" "no" 0 155 110 26.35 133.4 104 11.34 176.1 84 7.92 7 4 1.89 4 "True."
"TX" 125 415 "365-3562" "no" "no" 0 203.4 110 34.58 128.7 97 10.94 190.5 113 8.57 11 4 2.97 1 "False."
"TX" 73 415 "373-2782" "no" "no" 0 224.4 90 38.15 159.5 88 13.56 192.8 74 8.68 13 2 3.51 1 "False."
"TX" 71 415 "376-7207" "no" "yes" 39 183.2 103 31.14 209.4 111 17.8 172.4 109 7.76 11.9 6 3.21 1 "False."
"TX" 169 408 "379-5885" "no" "no" 0 266.7 105 45.34 158.2 88 13.45 287.7 111 12.95 13.8 3 3.73 3 "False."
"TX" 75 415 "384-2372" "yes" "no" 0 222.4 78 37.81 327 111 27.8 208 104 9.36 8.7 9 2.35 1 "False."
"TX" 80 510 "384-3904" "no" "yes" 22 196.4 115 33.39 150.3 109 12.78 176.2 75 7.93 9.3 1 2.51 0 "False."
"TX" 130 408 "385-6175" "no" "no" 0 252 101 42.84 170.2 105 14.47 209.2 64 9.41 5.7 5 1.54 0 "False."
"TX" 70 510 "390-5470" "no" "no" 0 59.5 103 10.12 257.2 106 21.86 208.3 86 9.37 11.1 6 3 0 "False."
"TX" 47 408 "392-6841" "no" "yes" 28 112.2 70 19.07 154.8 106 13.16 166.7 105 7.5 10.6 2 2.86 0 "False."
"TX" 50 510 "395-6002" "no" "no" 0 188.9 94 32.11 203.9 104 17.33 151.8 124 6.83 11.6 8 3.13 3 "False."
"TX" 1 415 "396-4254" "no" "no" 0 182.1 106 30.96 134.9 106 11.47 152.3 75 6.85 10 3 2.7 5 "True."
"TX" 51 415 "397-9251" "no" "no" 0 180.5 88 30.69 134.7 102 11.45 170.7 97 7.68 10 3 2.7 2 "False."
"TX" 86 510 "400-7987" "no" "no" 0 92.8 92 15.78 159.6 87 13.57 148.7 115 6.69 8.8 5 2.38 1 "False."
"TX" 159 415 "402-1556" "no" "no" 0 87.7 103 14.91 278.2 97 23.65 170.6 93 7.68 10.5 10 2.84 1 "False."
"TX" 57 415 "403-6225" "no" "no" 0 161 113 27.37 208 134 17.68 208.1 81 9.36 8.4 4 2.27 3 "False."
"TX" 121 415 "408-9572" "no" "yes" 31 263.1 70 44.73 279.3 118 23.74 127.1 143 5.72 9.7 4 2.62 5 "False."
"TX" 92 408 "409-5939" "no" "no" 0 91.7 90 15.59 193.7 123 16.46 175 86 7.88 9.2 4 2.48 2 "False."
"TX" 97 415 "411-1715" "yes" "no" 0 143.7 117 24.43 273 82 23.21 178.3 81 8.02 10.9 3 2.94 0 "False."
"TX" 201 415 "415-5476" "no" "no" 0 225.9 110 38.4 299.1 86 25.42 251.3 81 11.31 11.2 4 3.02 1 "False."
"TX" 75 415 "417-4456" "no" "no" 0 305.1 106 51.87 188 115 15.98 235.4 116 10.59 8.5 5 2.3 0 "True."
"TX" 140 408 "417-8617" "no" "no" 0 194.8 107 33.12 170.9 99 14.53 225.1 93 10.13 13.9 4 3.75 0 "False."
"UT" 161 510 "329-2786" "yes" "no" 0 194.2 106 33.01 249.4 105 21.2 254.9 129 11.47 12.9 1 3.48 1 "False."
"UT" 81 510 "329-6144" "no" "no" 0 154.5 84 26.27 216.2 91 18.38 229.8 82 10.34 13.7 3 3.7 1 "False."
"UT" 121 415 "337-2348" "no" "yes" 41 215.5 95 36.64 241.8 92 20.55 147 108 6.61 9.6 3 2.59 1 "False."
"UT" 93 415 "337-9710" "no" "no" 0 164.9 68 28.03 210.4 86 17.88 229.4 104 10.32 7.8 4 2.11 2 "False."
"UT" 37 510 "340-5678" "no" "no" 0 271.7 112 46.19 155.1 96 13.18 199.5 97 8.98 6.6 4 1.78 3 "False."
